age,job,marital,education,X2,X4,X3,X1,device,day,month,time_spent,banner_views,days_elapsed_old,banner_views_old,outcome_old,y
57,admin.,married,secondary,0,-967,1,0,telephone,15,may,8,7,828.0,0,unknown,0
27,technician,single,tertiary,0,0,1,0,unknown,5,may,400,1,382.0,0,unknown,0
28,management,single,tertiary,0,203,0,0,cellular,29,jan,145,2,343.0,0,unknown,1
34,blue-collar,married,secondary,0,1988,1,0,telephone,29,jan,53,1,266.0,2,failure,1
30,management,married,tertiary,0,319,1,1,cellular,16,jul,91,2,344.0,0,unknown,1
35,blue-collar,single,secondary,0,470,1,0,unknown,21,may,123,1,345.0,0,unknown,1
72,retired,single,unknown,0,588,0,1,cellular,5,mar,66,3,363.0,0,unknown,1
34,admin.,single,secondary,0,0,1,0,cellular,11,may,66,1,301.0,3,failure,1
33,management,married,tertiary,0,2173,1,0,cellular,15,apr,871,1,367.0,0,unknown,0
38,technician,married,secondary,0,0,1,1,cellular,7,jul,500,5,362.0,0,unknown,0
32,technician,married,secondary,0,1389,1,0,unknown,21,may,189,2,366.0,0,unknown,1
45,admin.,divorced,secondary,0,59,1,0,cellular,24,jul,873,8,357.0,0,unknown,1
73,retired,married,primary,0,542,0,0,telephone,29,apr,107,5,353.0,0,unknown,1
46,blue-collar,married,primary,0,620,1,0,cellular,20,aug,174,2,369.0,0,unknown,1
81,retired,married,primary,0,243,0,0,cellular,27,oct,131,1,356.0,0,unknown,0
45,management,divorced,tertiary,0,-96,0,1,cellular,20,aug,95,2,769.0,0,unknown,0
42,management,married,tertiary,0,37,0,0,cellular,21,aug,299,1,359.0,0,unknown,0
41,admin.,divorced,secondary,0,1088,1,0,cellular,28,jan,138,1,371.0,0,unknown,1
30,management,single,tertiary,0,1161,1,0,cellular,29,jul,109,3,391.0,0,unknown,0
53,management,married,tertiary,0,1624,0,0,cellular,6,aug,107,1,98.0,6,success,0
35,housemaid,married,tertiary,0,2880,0,0,cellular,29,jan,42,1,356.0,0,unknown,1
60,technician,married,secondary,0,10925,0,0,cellular,23,oct,270,3,185.0,1,success,0
51,technician,married,tertiary,0,0,1,0,unknown,16,may,330,19,360.0,0,unknown,1
55,admin.,married,secondary,0,9329,0,0,cellular,19,mar,181,1,532.0,0,unknown,0
31,technician,married,secondary,0,7,0,0,telephone,6,aug,116,6,367.0,0,unknown,0
36,technician,married,secondary,0,1286,1,1,unknown,29,may,152,1,364.0,0,unknown,1
30,management,single,tertiary,0,7845,1,0,unknown,3,jun,59,1,343.0,0,unknown,0
55,technician,divorced,secondary,0,929,0,1,telephone,28,sep,80,3,373.0,0,unknown,0
35,management,married,tertiary,0,0,1,0,cellular,5,may,310,1,367.0,0,unknown,0
57,management,married,secondary,0,287,0,1,cellular,5,feb,75,1,8.0,2,other,0
38,unemployed,married,tertiary,0,380,0,0,cellular,10,feb,100,1,680.0,0,unknown,0
50,blue-collar,married,primary,0,383,0,0,telephone,2,oct,382,2,389.0,0,unknown,0
41,technician,single,secondary,0,2004,1,0,cellular,19,nov,254,1,358.0,0,unknown,1
31,blue-collar,married,secondary,0,186,1,0,unknown,8,may,257,3,350.0,0,unknown,0
34,blue-collar,single,secondary,0,13683,1,0,unknown,3,jun,115,3,347.0,0,unknown,0
50,management,married,tertiary,0,5969,0,0,cellular,25,jan,455,1,544.0,2,failure,0
32,technician,single,secondary,0,-234,1,0,cellular,15,may,24,7,369.0,0,unknown,0
35,blue-collar,married,secondary,0,87,0,0,cellular,18,nov,60,2,594.0,0,unknown,0
46,services,married,tertiary,0,474,0,0,unknown,9,jun,445,2,356.0,0,unknown,0
24,blue-collar,single,unknown,0,76,1,0,unknown,19,may,345,1,435.0,0,unknown,0
53,housemaid,married,primary,0,2581,0,0,cellular,21,oct,828,1,189.0,1,failure,0
32,management,single,tertiary,0,1804,1,0,unknown,20,jun,73,3,367.0,0,unknown,1
45,admin.,married,secondary,0,373,1,0,unknown,21,may,17,7,358.0,0,unknown,0
56,retired,divorced,primary,0,0,0,0,unknown,5,jun,27,1,345.0,0,unknown,0
39,services,married,secondary,0,-540,0,0,unknown,6,jun,29,1,391.0,0,unknown,0
25,blue-collar,single,secondary,0,1857,1,0,cellular,13,apr,295,4,187.0,6,success,0
38,technician,single,tertiary,0,0,0,0,cellular,6,aug,89,2,761.0,0,unknown,0
28,admin.,single,secondary,0,4745,0,0,telephone,12,may,360,1,181.0,5,success,0
48,services,divorced,secondary,0,0,1,1,unknown,15,may,263,1,379.0,0,unknown,1
54,admin.,married,primary,0,0,1,0,cellular,30,jan,520,3,369.0,0,unknown,1
44,management,divorced,secondary,0,5757,1,0,cellular,18,may,114,1,345.0,0,unknown,1
34,services,married,secondary,0,7,1,0,cellular,12,may,377,1,357.0,1,failure,0
30,self-employed,single,secondary,0,5223,0,0,cellular,14,oct,404,2,444.0,0,unknown,0
55,management,married,tertiary,0,856,1,1,unknown,29,may,101,4,356.0,0,unknown,1
44,self-employed,married,secondary,0,304,1,0,telephone,9,feb,15,5,363.0,0,unknown,1
53,management,married,secondary,0,2522,0,0,unknown,9,jun,478,2,344.0,0,unknown,0
32,management,married,tertiary,0,4761,1,0,cellular,5,may,159,2,350.0,2,failure,0
52,admin.,married,secondary,0,395,1,0,unknown,15,may,391,3,359.0,0,unknown,1
59,management,married,tertiary,0,0,0,0,cellular,19,aug,112,2,344.0,0,unknown,0
56,admin.,married,secondary,0,1504,1,0,unknown,29,may,66,2,364.0,0,unknown,0
47,unemployed,married,secondary,0,0,0,0,unknown,19,jun,284,1,368.0,0,unknown,1
36,admin.,married,secondary,0,-118,1,1,unknown,23,may,263,2,350.0,0,unknown,0
46,admin.,divorced,secondary,0,1203,0,0,cellular,30,jul,227,8,392.0,0,unknown,1
37,admin.,married,secondary,0,0,1,0,unknown,20,jun,26,6,439.0,0,unknown,0
31,services,married,secondary,0,143,1,0,cellular,13,may,221,2,360.0,0,unknown,1
52,admin.,single,secondary,0,726,1,0,cellular,24,may,699,1,378.0,9,failure,1
43,blue-collar,married,secondary,0,-509,1,0,unknown,6,may,124,1,346.0,0,unknown,0
45,blue-collar,married,secondary,0,0,0,0,cellular,30,jul,25,2,344.0,0,unknown,1
31,self-employed,single,tertiary,0,3361,0,0,cellular,19,nov,457,2,359.0,0,unknown,0
44,management,married,secondary,0,238,0,0,cellular,19,aug,147,3,355.0,0,unknown,1
54,management,married,primary,0,113,0,0,unknown,12,may,76,3,366.0,0,unknown,1
38,blue-collar,married,primary,0,-537,1,0,unknown,2,jun,171,1,364.0,0,unknown,0
30,management,single,tertiary,0,414,0,0,cellular,18,nov,635,5,461.0,0,unknown,0
39,admin.,divorced,secondary,0,2679,1,1,unknown,23,may,811,1,357.0,0,unknown,0
58,blue-collar,married,primary,0,6762,0,0,cellular,28,aug,9,25,365.0,0,unknown,0
31,services,married,secondary,0,-414,1,0,cellular,6,may,1369,3,371.0,0,unknown,0
32,technician,single,secondary,0,5205,0,0,cellular,20,nov,352,1,412.0,0,unknown,0
34,self-employed,married,tertiary,0,2427,0,0,telephone,2,jun,50,2,120.0,1,other,1
46,admin.,married,secondary,0,250,0,0,unknown,13,may,85,2,480.0,0,unknown,1
36,blue-collar,married,secondary,0,0,1,0,unknown,5,may,195,2,348.0,0,unknown,1
32,blue-collar,single,secondary,0,1721,1,0,unknown,21,may,650,2,368.0,0,unknown,0
49,admin.,married,secondary,0,3608,1,0,cellular,30,apr,252,1,168.0,1,success,1
31,blue-collar,single,secondary,0,0,1,1,unknown,16,may,111,1,345.0,0,unknown,1
52,technician,married,secondary,0,141,0,0,cellular,25,aug,160,7,347.0,0,unknown,0
36,technician,married,secondary,0,15485,0,0,cellular,26,may,83,1,42.0,1,success,0
30,technician,married,tertiary,0,1570,1,0,cellular,26,may,260,1,384.0,0,unknown,1
34,admin.,married,secondary,0,475,1,0,unknown,7,may,559,1,349.0,0,unknown,0
28,technician,single,tertiary,0,959,1,0,cellular,29,jan,330,2,459.0,0,unknown,1
30,technician,married,secondary,0,398,1,0,cellular,17,apr,132,2,238.0,2,failure,1
38,housemaid,single,primary,0,199,1,0,cellular,12,may,1203,1,306.0,1,failure,0
51,admin.,married,secondary,0,423,1,1,cellular,16,jul,84,5,183.0,2,failure,0
45,unemployed,single,secondary,0,17609,0,0,cellular,9,feb,222,6,367.0,0,unknown,0
28,services,married,secondary,0,6567,1,0,cellular,21,jul,522,1,360.0,0,unknown,1
45,blue-collar,married,secondary,0,130,1,0,unknown,30,may,127,1,357.0,0,unknown,1
75,retired,married,unknown,0,7819,0,0,cellular,15,feb,261,1,97.0,4,other,0
37,management,single,tertiary,0,427,1,0,unknown,20,may,121,1,390.0,0,unknown,0
30,management,single,secondary,0,4642,1,0,cellular,21,nov,528,1,363.0,0,unknown,1
59,management,divorced,tertiary,1,-23,1,0,telephone,7,may,287,2,349.0,0,unknown,1
48,services,married,secondary,0,485,1,0,cellular,21,nov,254,5,355.0,0,unknown,0
60,technician,married,secondary,0,1740,0,0,cellular,13,mar,296,2,370.0,0,unknown,0
33,blue-collar,divorced,secondary,0,744,1,0,cellular,21,nov,59,3,481.0,0,unknown,1
72,retired,married,unknown,0,413,0,0,telephone,7,dec,358,6,349.0,0,unknown,1
30,blue-collar,married,primary,0,145,1,0,unknown,7,may,299,2,352.0,0,unknown,0
47,blue-collar,married,secondary,0,8,0,0,unknown,9,may,64,4,345.0,0,unknown,0
48,blue-collar,married,secondary,0,861,0,0,telephone,9,feb,49,6,350.0,0,unknown,0
26,admin.,single,secondary,0,614,0,0,cellular,27,jan,103,1,561.0,0,unknown,1
27,services,single,secondary,0,-232,0,0,cellular,28,jan,285,1,351.0,0,unknown,1
81,retired,married,primary,0,5220,0,0,telephone,13,nov,135,1,94.0,2,other,0
32,management,single,tertiary,0,156,1,0,cellular,4,feb,82,2,246.0,6,failure,1
41,technician,married,secondary,0,665,1,0,unknown,15,may,74,1,344.0,0,unknown,1
33,management,single,tertiary,0,171,1,0,cellular,17,jul,71,1,368.0,0,unknown,1
46,self-employed,married,secondary,0,942,0,0,cellular,11,aug,53,4,391.0,0,unknown,1
58,retired,married,secondary,0,53,0,0,cellular,31,jul,102,2,514.0,0,unknown,0
27,admin.,married,secondary,0,0,1,1,cellular,18,may,157,5,378.0,0,unknown,1
26,technician,single,secondary,0,3244,0,0,cellular,2,feb,141,1,5.0,1,failure,0
30,admin.,married,secondary,0,358,0,0,cellular,28,jan,156,2,362.0,0,unknown,1
24,technician,single,secondary,0,135,1,1,cellular,18,may,250,1,491.0,0,unknown,1
40,management,married,tertiary,0,4675,0,0,cellular,9,sep,263,1,370.0,0,unknown,1
49,entrepreneur,divorced,primary,1,-736,0,0,cellular,31,jul,305,6,433.0,0,unknown,0
55,technician,married,secondary,0,0,1,1,unknown,20,jun,124,1,348.0,0,unknown,0
38,technician,single,tertiary,0,6889,1,0,cellular,28,jan,194,1,286.0,3,failure,0
39,blue-collar,married,secondary,0,1419,1,0,cellular,13,may,9,12,349.0,1,other,0
25,technician,single,secondary,0,616,0,1,cellular,28,jul,117,4,343.0,0,unknown,0
36,technician,divorced,secondary,0,-435,1,0,unknown,2,jun,85,8,352.0,0,unknown,0
31,blue-collar,married,secondary,0,1981,1,0,cellular,22,jul,437,2,345.0,0,unknown,0
29,admin.,married,secondary,0,494,1,0,unknown,26,may,341,2,364.0,0,unknown,0
49,entrepreneur,married,primary,0,137,1,0,cellular,14,may,384,7,779.0,0,unknown,1
28,services,single,secondary,0,899,0,0,unknown,11,aug,61,1,379.0,0,unknown,1
58,services,divorced,secondary,0,796,0,0,cellular,18,aug,102,7,458.0,0,unknown,1
51,blue-collar,married,primary,0,3764,0,0,telephone,9,mar,450,3,181.0,6,success,0
70,retired,divorced,secondary,0,3104,0,0,telephone,7,oct,88,1,368.0,0,unknown,0
51,housemaid,married,primary,0,30,1,0,cellular,14,jul,333,2,345.0,0,unknown,0
50,technician,divorced,secondary,0,0,0,0,cellular,1,jun,113,2,367.0,0,unknown,0
52,blue-collar,married,unknown,0,2171,1,0,cellular,17,nov,567,2,478.0,0,unknown,0
39,blue-collar,married,primary,0,481,1,0,unknown,8,may,204,1,362.0,0,unknown,1
60,admin.,married,secondary,0,2058,0,0,unknown,20,jun,48,10,389.0,0,unknown,0
32,admin.,single,secondary,0,89,1,1,unknown,8,may,308,3,352.0,0,unknown,0
46,services,divorced,secondary,0,4329,0,0,cellular,21,nov,534,2,378.0,0,unknown,1
35,blue-collar,married,secondary,0,0,1,0,unknown,23,may,100,4,350.0,0,unknown,0
53,admin.,married,secondary,0,2924,0,0,cellular,19,nov,800,6,360.0,0,unknown,0
48,blue-collar,married,secondary,0,-202,1,1,cellular,30,jul,225,4,384.0,0,unknown,0
46,admin.,married,secondary,0,22,0,0,cellular,26,aug,388,6,370.0,0,unknown,0
55,management,married,unknown,0,0,0,0,unknown,5,jun,353,2,348.0,0,unknown,1
52,blue-collar,divorced,primary,0,98,0,1,telephone,9,jul,271,1,364.0,0,unknown,0
55,management,single,tertiary,0,430,0,0,cellular,29,aug,79,4,346.0,0,unknown,0
36,entrepreneur,married,unknown,0,60,0,0,unknown,9,jun,557,2,350.0,0,unknown,0
31,admin.,married,secondary,0,873,1,0,cellular,3,jul,147,2,233.0,4,failure,1
26,services,single,tertiary,0,1624,1,1,unknown,28,may,438,1,369.0,0,unknown,0
46,blue-collar,married,primary,0,684,1,0,unknown,29,may,414,2,356.0,0,unknown,0
46,blue-collar,married,secondary,0,243,1,1,unknown,14,may,345,2,369.0,0,unknown,0
33,services,single,secondary,0,100,1,0,cellular,14,may,11,8,297.0,7,other,0
41,technician,married,secondary,0,0,0,0,cellular,22,aug,209,2,364.0,0,unknown,1
37,blue-collar,married,primary,0,2079,1,1,cellular,14,may,299,1,360.0,2,failure,1
31,admin.,single,secondary,0,4198,0,0,cellular,25,nov,234,1,363.0,0,unknown,1
70,management,married,tertiary,0,5563,0,0,cellular,6,feb,146,1,372.0,0,unknown,1
59,retired,married,secondary,0,417,1,0,cellular,7,may,476,2,350.0,0,unknown,0
55,management,divorced,tertiary,0,0,0,0,cellular,18,aug,309,4,369.0,0,unknown,0
42,blue-collar,married,primary,0,659,1,0,cellular,11,may,91,1,344.0,0,unknown,1
34,admin.,divorced,secondary,0,140,1,0,cellular,8,may,81,2,365.0,1,failure,1
55,management,married,unknown,0,3122,0,0,cellular,8,jul,349,1,364.0,0,unknown,0
33,management,married,tertiary,0,273,1,0,unknown,16,may,803,1,368.0,0,unknown,0
28,management,single,tertiary,0,447,1,1,unknown,5,may,217,1,352.0,0,unknown,1
25,admin.,single,tertiary,0,1420,0,0,cellular,8,apr,124,2,347.0,0,unknown,1
47,admin.,divorced,secondary,0,106,1,0,unknown,15,may,303,1,374.0,0,unknown,1
46,technician,married,secondary,0,-59,1,1,unknown,2,jun,117,2,349.0,0,unknown,1
67,retired,married,primary,0,1430,0,0,cellular,11,jan,499,2,91.0,3,failure,0
48,blue-collar,married,primary,0,916,0,0,unknown,12,jun,37,3,351.0,0,unknown,0
60,admin.,married,secondary,0,3735,0,0,cellular,22,mar,248,1,90.0,10,success,1
36,technician,married,unknown,0,756,0,0,cellular,11,jul,396,3,391.0,0,unknown,0
31,unemployed,single,tertiary,0,498,0,0,cellular,29,jan,264,2,424.0,0,unknown,1
58,blue-collar,married,secondary,0,1626,0,0,cellular,20,aug,391,4,346.0,0,unknown,0
27,entrepreneur,married,tertiary,0,1991,0,1,cellular,7,sep,510,1,358.0,0,unknown,1
26,blue-collar,single,primary,0,619,1,1,cellular,14,may,720,1,352.0,1,failure,0
38,services,single,secondary,0,1076,0,0,unknown,9,jun,69,6,361.0,0,unknown,0
59,management,divorced,tertiary,0,3552,1,0,cellular,17,nov,690,1,123.0,7,other,0
29,management,single,tertiary,0,0,1,0,unknown,28,may,112,7,359.0,0,unknown,0
44,management,single,secondary,0,421,0,1,cellular,5,aug,307,1,354.0,0,unknown,1
33,admin.,single,secondary,0,303,0,0,cellular,29,jan,483,2,266.0,1,failure,0
35,management,married,tertiary,0,94,0,0,cellular,22,aug,239,3,349.0,0,unknown,0
44,blue-collar,married,secondary,0,1025,1,0,cellular,21,dec,116,2,202.0,1,failure,1
57,services,married,secondary,0,1433,0,0,telephone,21,nov,41,1,367.0,0,unknown,0
38,unemployed,married,secondary,0,565,1,0,unknown,20,may,153,2,370.0,0,unknown,1
51,management,married,primary,0,6298,1,0,unknown,20,jun,14,3,358.0,0,unknown,1
33,technician,married,tertiary,0,4401,0,0,cellular,12,aug,96,2,104.0,1,success,0
47,management,married,tertiary,0,393,1,1,cellular,21,jul,419,2,343.0,0,unknown,0
37,unemployed,married,secondary,0,1978,0,0,cellular,9,sep,404,1,182.0,1,success,0
24,blue-collar,single,secondary,0,-287,1,0,cellular,18,may,504,1,367.0,0,unknown,0
38,services,married,tertiary,0,0,1,0,cellular,17,apr,239,1,147.0,4,failure,0
44,management,single,tertiary,0,300,1,0,cellular,17,nov,48,1,368.0,0,unknown,0
52,technician,married,unknown,0,133,1,0,unknown,7,may,253,8,367.0,0,unknown,0
53,admin.,divorced,secondary,0,0,1,1,cellular,6,aug,1452,1,98.0,2,failure,0
43,technician,single,tertiary,0,27733,1,0,unknown,3,jun,164,7,426.0,0,unknown,0
27,services,married,secondary,0,199,0,0,cellular,4,feb,108,2,195.0,6,failure,0
47,admin.,divorced,secondary,0,-364,1,1,unknown,9,jun,240,2,352.0,0,unknown,1
38,technician,single,secondary,0,42,1,0,unknown,7,may,195,2,363.0,0,unknown,0
34,blue-collar,single,secondary,0,4536,1,0,cellular,21,nov,963,1,355.0,0,unknown,0
26,entrepreneur,single,tertiary,0,725,0,0,cellular,5,feb,1916,2,189.0,29,other,0
28,management,single,tertiary,0,80,0,0,cellular,20,oct,676,2,146.0,2,failure,0
31,services,single,secondary,0,295,0,0,cellular,2,feb,78,5,362.0,0,unknown,1
54,services,married,secondary,0,1301,1,0,unknown,13,may,173,1,349.0,0,unknown,1
44,entrepreneur,married,tertiary,0,3850,0,0,cellular,3,feb,130,2,362.0,0,unknown,1
36,entrepreneur,divorced,tertiary,0,776,0,1,cellular,7,jul,722,3,361.0,0,unknown,1
60,blue-collar,married,primary,0,631,0,0,cellular,12,aug,429,2,347.0,0,unknown,0
30,technician,single,secondary,0,458,0,0,cellular,20,nov,51,7,350.0,0,unknown,0
38,management,divorced,tertiary,0,1927,1,1,cellular,29,jan,527,1,345.0,0,unknown,1
29,services,married,secondary,0,1386,1,0,unknown,28,may,166,1,368.0,0,unknown,1
41,blue-collar,married,primary,0,16431,0,0,unknown,9,jun,139,1,359.0,0,unknown,1
33,management,single,tertiary,0,28,1,0,unknown,21,may,237,2,387.0,0,unknown,0
42,admin.,married,secondary,1,-1300,0,0,unknown,14,may,89,1,349.0,0,unknown,1
36,management,married,tertiary,0,722,1,0,unknown,30,may,312,1,782.0,0,unknown,0
56,retired,married,secondary,0,334,0,0,cellular,21,jul,101,1,481.0,0,unknown,0
25,services,single,secondary,0,801,0,0,cellular,5,jun,255,2,359.0,0,unknown,1
35,entrepreneur,single,tertiary,0,16,0,0,cellular,17,nov,158,2,343.0,0,unknown,0
32,admin.,single,secondary,0,211,1,0,cellular,18,may,114,1,392.0,0,unknown,1
35,technician,single,unknown,0,726,1,0,cellular,5,may,163,1,350.0,0,unknown,1
32,student,single,unknown,0,4110,0,0,cellular,6,feb,119,8,352.0,0,unknown,0
61,retired,married,primary,0,2686,0,0,telephone,22,oct,84,3,366.0,0,unknown,0
38,technician,married,tertiary,0,180,0,0,cellular,6,aug,258,7,361.0,0,unknown,0
33,technician,married,tertiary,0,79,1,1,cellular,9,feb,390,8,355.0,0,unknown,1
30,blue-collar,married,secondary,0,-202,0,0,unknown,27,may,166,2,347.0,0,unknown,0
38,blue-collar,married,secondary,0,213,1,0,unknown,16,jun,270,15,364.0,0,unknown,0
43,services,divorced,secondary,0,130,1,0,unknown,8,may,193,1,356.0,0,unknown,1
52,self-employed,single,secondary,0,207,0,1,cellular,18,nov,179,1,347.0,0,unknown,1
47,management,married,tertiary,0,2475,1,0,cellular,20,nov,1476,4,364.0,0,unknown,0
33,entrepreneur,married,secondary,0,0,0,1,cellular,7,jul,224,4,405.0,0,unknown,1
36,management,married,tertiary,0,274,0,0,cellular,13,aug,122,2,349.0,0,unknown,0
56,retired,divorced,secondary,0,-890,1,0,cellular,10,jul,467,1,356.0,0,unknown,1
24,services,married,secondary,0,1354,1,1,cellular,18,may,239,2,367.0,0,unknown,1
28,admin.,single,secondary,0,352,1,1,cellular,18,may,431,1,346.0,0,unknown,1
31,technician,single,tertiary,0,319,0,1,cellular,7,aug,446,1,368.0,0,unknown,0
55,blue-collar,married,primary,0,771,0,0,cellular,29,aug,98,19,361.0,0,unknown,0
31,admin.,married,secondary,0,-474,1,0,unknown,12,may,215,2,369.0,0,unknown,0
35,student,single,secondary,0,188,1,0,cellular,5,may,863,1,78.0,8,success,0
49,housemaid,married,primary,0,935,0,1,unknown,1,jul,150,1,363.0,0,unknown,0
47,admin.,married,primary,0,31,1,0,cellular,6,may,50,1,356.0,1,failure,0
47,admin.,married,secondary,0,2,0,0,cellular,10,jul,89,1,362.0,0,unknown,1
39,technician,single,unknown,0,75,0,0,unknown,6,jun,26,1,344.0,0,unknown,1
34,technician,married,secondary,0,-287,1,1,unknown,26,may,199,1,343.0,0,unknown,0
40,admin.,single,secondary,0,2854,1,0,cellular,18,nov,354,2,169.0,1,failure,0
45,technician,divorced,secondary,0,1066,1,1,cellular,19,nov,124,2,386.0,0,unknown,1
45,management,divorced,tertiary,0,347,0,1,cellular,28,jan,53,1,352.0,0,unknown,1
57,retired,divorced,secondary,0,1486,0,0,cellular,23,jul,64,3,347.0,0,unknown,0
25,management,married,secondary,0,2228,1,0,cellular,23,jul,754,1,362.0,0,unknown,0
47,blue-collar,married,unknown,0,496,0,1,cellular,16,jul,151,4,351.0,0,unknown,0
54,blue-collar,married,secondary,0,537,0,0,cellular,4,aug,226,1,353.0,0,unknown,0
46,blue-collar,married,secondary,0,2944,0,0,unknown,20,jun,20,5,562.0,0,unknown,1
53,technician,married,secondary,0,6831,0,0,cellular,13,may,1130,2,347.0,0,unknown,0
26,blue-collar,single,secondary,0,23,1,0,cellular,18,may,11,6,367.0,1,other,0
39,housemaid,married,secondary,0,953,0,0,cellular,30,jan,23,6,232.0,3,other,1
40,management,divorced,tertiary,0,3426,0,0,cellular,11,aug,94,3,360.0,0,unknown,1
55,blue-collar,married,secondary,0,196,0,0,cellular,21,aug,81,1,368.0,0,unknown,0
55,unemployed,married,secondary,1,1108,1,1,unknown,2,jun,75,4,343.0,0,unknown,1
41,entrepreneur,married,tertiary,0,3135,1,1,unknown,20,jun,160,3,361.0,0,unknown,1
41,blue-collar,divorced,secondary,0,927,1,0,cellular,20,nov,343,2,345.0,0,unknown,1
43,technician,married,secondary,0,236,0,0,unknown,17,jun,169,4,370.0,0,unknown,0
59,blue-collar,married,primary,0,460,0,0,cellular,5,aug,224,1,435.0,0,unknown,0
