ID,p_hat
8135,0.3
8136,0.34
8137,0.2
8138,0.46
8139,0.22
8140,0.56
8141,0.22
8142,0.22
8143,0.28
8144,0.24
8145,0.78
8146,0.24
8147,0.4
8148,0.72
8149,0.02
8150,0.78
8151,0.38
8152,0.8
8153,0.26
8154,0.005
8155,0.76
8156,0.44
8157,0.68
8158,0.005
8159,0.28
8160,0.48
8161,0.14
8162,0.1
8163,0.76
8164,0.54
8165,0.74
8166,0.44
8167,0.22
8168,0.7
8169,0.28
8170,0.58
8171,0.42
8172,0.04
8173,0.92
8174,0.38
8175,0.48
8176,0.46
8177,0.64
8178,0.02
8179,0.64
8180,0.7
8181,0.82
8182,0.18
8183,0.16
8184,0.64
8185,0.64
8186,0.36
8187,0.18
8188,0.3
8189,0.12
8190,0.82
8191,0.82
8192,0.38
8193,0.66
8194,0.1
8195,0.6
8196,0.74
8197,0.22
8198,0.32
8199,0.7
8200,0.22
8201,0.8
8202,0.94
8203,0.24
8204,0.78
8205,0.28
8206,0.48
8207,0.8
8208,0.5
8209,0.02
8210,0.62
8211,0.34
8212,0.2
8213,0.14
8214,0.68
8215,0.3
8216,0.82
8217,0.7
8218,0.34
8219,0.2
8220,0.24
8221,0.74
8222,0.8
8223,0.74
8224,0.9
8225,0.18
8226,0.38
8227,0.68
8228,0.42
8229,0.3
8230,0.58
8231,0.58
8232,0.76
8233,0.3
8234,0.06
8235,0.06
8236,0.64
8237,0.52
8238,0.58
8239,0.5
8240,0.4
8241,0.42
8242,0.32
8243,0.5
8244,0.74
8245,0.7
8246,0.42
8247,0.58
8248,0.22
8249,0.08
8250,0.12
8251,0.28
8252,0.64
8253,0.68
8254,0.58
8255,0.18
8256,0.42
8257,0.54
8258,0.24
8259,0.34
8260,0.46
8261,0.26
8262,0.46
8263,0.86
8264,0.14
8265,0.22
8266,0.62
8267,0.22
8268,0.34
8269,0.68
8270,0.7
8271,0.68
8272,0.4
8273,0.06
8274,0.66
8275,0.58
8276,0.32
8277,0.4
8278,0.46
8279,0.84
8280,0.08
8281,0.08
8282,0.12
8283,0.76
8284,0.52
8285,0.4
8286,0.1
8287,0.14
8288,0.54
8289,0.24
8290,0.7
8291,0.6
8292,0.44
8293,0.74
8294,0.04
8295,0.58
8296,0.44
8297,0.46
8298,0.74
8299,0.66
8300,0.38
8301,0.06
8302,0.06
8303,0.64
8304,0.48
8305,0.68
8306,0.22
8307,0.48
8308,0.32
8309,0.86
8310,0.32
8311,0.48
8312,0.68
8313,0.36
8314,0.04
8315,0.32
8316,0.1
8317,0.58
8318,0.32
8319,0.1
8320,0.8
8321,0.32
8322,0.14
8323,0.44
8324,0.58
8325,0.42
8326,0.66
8327,0.14
8328,0.4
8329,0.4
8330,0.78
8331,0.72
8332,0.12
8333,0.74
8334,0.66
8335,0.62
8336,0.32
8337,0.005
8338,0.46
8339,0.38
8340,0.32
8341,0.28
8342,0.16
8343,0.005
8344,0.28
8345,0.3
8346,0.14
8347,0.5
8348,0.54
8349,0.2
8350,0.16
8351,0.16
8352,0.74
8353,0.88
8354,0.28
8355,0.3
8356,0.38
8357,0.6
8358,0.86
8359,0.4
8360,0.54
8361,0.18
8362,0.42
8363,0.1
8364,0.82
8365,0.38
8366,0.54
8367,0.1
8368,0.1
8369,0.58
8370,0.3
8371,0.3
8372,0.78
8373,0.18
8374,0.06
8375,0.08
8376,0.64
8377,0.28
8378,0.46
8379,0.6
8380,0.32
8381,0.64
8382,0.66
8383,0.78
8384,0.38
8385,0.26
8386,0.56
8387,0.62
8388,0.7
8389,0.32
8390,0.68
8391,0.24
8392,0.24
8393,0.12
8394,0.3
8395,0.76
8396,0.62
8397,0.26
8398,0.54
8399,0.34
8400,0.34
8401,0.46
8402,0.7
8403,0.42
8404,0.56
8405,0.32
8406,0.52
8407,0.32
8408,0.4
8409,0.4
8410,0.72
8411,0.46
8412,0.56
8413,0.72
8414,0.64
8415,0.68
8416,0.3
8417,0.42
8418,0.58
8419,0.4
8420,0.72
8421,0.5
8422,0.76
8423,0.54
8424,0.82
8425,0.14
8426,0.56
8427,0.12
8428,0.7
8429,0.02
8430,0.42
8431,0.44
8432,0.56
8433,0.2
8434,0.34
8435,0.005
8436,0.14
8437,0.38
8438,0.3
8439,0.18
8440,0.44
8441,0.28
8442,0.78
8443,0.74
8444,0.72
8445,0.78
8446,0.46
8447,0.16
8448,0.56
8449,0.5
8450,0.16
8451,0.3
8452,0.52
8453,0.24
8454,0.12
8455,0.68
8456,0.98
8457,0.56
8458,0.56
8459,0.62
8460,0.4
8461,0.74
8462,0.8
8463,0.4
8464,0.46
8465,0.4
8466,0.24
8467,0.04
8468,0.34
8469,0.52
8470,0.44
8471,0.36
8472,0.16
8473,0.5
8474,0.16
8475,0.56
8476,0.32
8477,0.14
8478,0.12
8479,0.66
8480,0.54
8481,0.04
8482,0.28
8483,0.14
8484,0.2
8485,0.04
8486,0.14
8487,0.66
8488,0.28
8489,0.74
8490,0.68
8491,0.62
8492,0.84
8493,0.86
8494,0.12
8495,0.18
8496,0.5
8497,0.22
8498,0.72
8499,0.3
8500,0.52
8501,0.18
8502,0.44
8503,0.92
8504,0.48
8505,0.32
8506,0.62
8507,0.16
8508,0.02
8509,0.42
8510,0.32
8511,0.26
8512,0.36
8513,0.32
8514,0.2
8515,0.64
8516,0.68
8517,0.4
8518,0.52
8519,0.4
8520,0.42
8521,0.04
8522,0.08
8523,0.24
8524,0.72
8525,0.22
8526,0.24
8527,0.52
8528,0.16
8529,0.68
8530,0.6
8531,0.76
8532,0.82
8533,0.38
8534,0.56
8535,0.58
8536,0.2
8537,0.24
8538,0.22
8539,0.28
8540,0.5
8541,0.64
8542,0.4
8543,0.14
8544,0.4
8545,0.32
8546,0.3
8547,0.16
8548,0.76
8549,0.02
8550,0.78
8551,0.5
8552,0.7
8553,0.62
8554,0.38
8555,0.04
8556,0.76
8557,0.22
8558,0.32
8559,0.2
8560,0.08
8561,0.22
8562,0.1
8563,0.46
8564,0.7
8565,0.58
8566,0.76
8567,0.58
8568,0.94
8569,0.44
8570,0.3
8571,0.3
8572,0.8
8573,0.36
8574,0.28
8575,0.6
8576,0.24
8577,0.34
8578,0.64
8579,0.42
8580,0.86
8581,0.52
8582,0.7
8583,0.66
8584,0.76
8585,0.12
8586,0.66
8587,0.005
8588,0.22
8589,0.72
8590,0.14
8591,0.16
8592,0.62
8593,0.02
8594,0.38
8595,0.42
8596,0.64
8597,0.54
8598,0.62
8599,0.28
8600,0.58
8601,0.4
8602,0.14
8603,0.12
8604,0.64
8605,0.22
8606,0.86
8607,0.74
8608,0.72
8609,0.18
8610,0.3
8611,0.72
8612,0.26
8613,0.32
8614,0.12
8615,0.82
8616,0.62
8617,0.52
8618,0.04
8619,0.66
8620,0.74
8621,0.32
8622,0.6
8623,0.2
8624,0.8
8625,0.3
8626,0.46
8627,0.08
8628,0.16
8629,0.42
8630,0.7
8631,0.6
8632,0.94
8633,0.72
8634,0.8
8635,0.1
8636,0.005
8637,0.1
8638,0.52
8639,0.16
8640,0.42
8641,0.42
8642,0.42
8643,0.1
8644,0.6
8645,0.26
8646,0.14
8647,0.38
8648,0.44
8649,0.1
8650,0.42
8651,0.4
8652,0.56
8653,0.3
8654,0.86
8655,0.36
8656,0.28
8657,0.44
8658,0.1
8659,0.04
8660,0.3
8661,0.2
8662,0.54
8663,0.6
8664,0.42
8665,0.36
8666,0.08
8667,0.7
8668,0.62
8669,0.32
8670,0.66
8671,0.66
8672,0.94
8673,0.36
8674,0.92
8675,0.3
8676,0.2
8677,0.04
8678,0.6
8679,0.6
8680,0.54
8681,0.72
8682,0.88
8683,0.6
8684,0.76
8685,0.8
8686,0.54
8687,0.44
8688,0.74
8689,0.08
8690,0.2
8691,0.28
8692,0.54
8693,0.32
8694,0.26
8695,0.52
8696,0.44
8697,0.28
8698,0.04
8699,0.12
8700,0.5
8701,0.1
8702,0.9
8703,0.52
8704,0.36
8705,0.44
8706,0.46
8707,0.24
8708,0.16
8709,0.38
8710,0.26
8711,0.02
8712,0.02
8713,0.2
8714,0.74
8715,0.24
8716,0.8
8717,0.72
8718,0.2
8719,0.38
8720,0.78
8721,0.38
8722,0.04
8723,0.16
8724,0.62
8725,0.2
8726,0.36
8727,0.26
8728,0.56
8729,0.46
8730,0.24
8731,0.6
8732,0.36
8733,0.62
8734,0.34
8735,0.64
8736,0.9
8737,0.22
8738,0.66
8739,0.26
8740,0.28
8741,0.12
8742,0.12
8743,0.22
8744,0.44
8745,0.4
8746,0.66
8747,0.4
8748,0.26
8749,0.2
8750,0.1
8751,0.28
8752,0.52
8753,0.74
8754,0.6
8755,0.64
8756,0.86
8757,0.34
8758,0.56
8759,0.64
8760,0.22
8761,0.34
8762,0.26
8763,0.4
8764,0.76
8765,0.56
8766,0.38
8767,0.04
8768,0.22
8769,0.54
8770,0.38
8771,0.42
8772,0.6
8773,0.72
8774,0.56
8775,0.06
8776,0.86
8777,0.7
8778,0.26
8779,0.6
8780,0.32
8781,0.34
8782,0.6
8783,0.32
8784,0.22
8785,0.16
8786,0.52
8787,0.16
8788,0.34
8789,0.4
8790,0.66
8791,0.32
8792,0.48
8793,0.34
8794,0.52
8795,0.48
8796,0.44
8797,0.48
8798,0.68
8799,0.56
8800,0.38
8801,0.7
8802,0.58
8803,0.6
8804,0.42
8805,0.48
8806,0.4
8807,0.6
8808,0.06
8809,0.14
8810,0.4
8811,0.74
8812,0.62
8813,0.38
8814,0.38
8815,0.06
8816,0.18
8817,0.56
8818,0.12
8819,0.16
8820,0.3
8821,0.88
8822,0.32
8823,0.12
8824,0.16
8825,0.16
8826,0.16
8827,0.4
8828,0.22
8829,0.56
8830,0.54
8831,0.76
8832,0.64
8833,0.6
8834,0.34
8835,0.5
8836,0.28
8837,0.34
8838,0.64
8839,0.8
8840,0.2
8841,0.08
8842,0.3
8843,0.5
8844,0.34
8845,0.34
8846,0.36
8847,0.26
8848,0.68
8849,0.24
8850,0.1
8851,0.76
8852,0.18
8853,0.6
8854,0.54
8855,0.52
8856,0.38
8857,0.84
8858,0.14
8859,0.4
8860,0.2
8861,0.62
8862,0.78
8863,0.1
8864,0.78
8865,0.6
8866,0.34
8867,0.68
8868,0.64
8869,0.92
8870,0.88
8871,0.44
8872,0.24
8873,0.26
8874,0.8
8875,0.48
8876,0.64
8877,0.2
8878,0.5
8879,0.54
8880,0.4
8881,0.08
8882,0.46
8883,0.6
8884,0.9
8885,0.26
8886,0.6
8887,0.9
8888,0.66
8889,0.04
8890,0.66
8891,0.56
8892,0.28
8893,0.42
8894,0.3
8895,0.8
8896,0.6
8897,0.22
8898,0.22
8899,0.44
8900,0.54
8901,0.58
8902,0.68
8903,0.18
8904,0.36
8905,0.26
8906,0.08
8907,0.48
8908,0.28
8909,0.92
8910,0.58
8911,0.48
8912,0.44
8913,0.14
8914,0.3
8915,0.28
8916,0.7
8917,0.64
8918,0.64
8919,0.54
8920,0.68
8921,0.28
8922,0.06
8923,0.66
8924,0.52
8925,0.12
8926,0.6
8927,0.8
8928,0.32
8929,0.52
8930,0.8
8931,0.22
8932,0.18
8933,0.78
8934,0.12
8935,0.6
8936,0.38
8937,0.3
8938,0.94
8939,0.18
8940,0.08
8941,0.78
8942,0.68
8943,0.44
8944,0.18
8945,0.08
8946,0.7
8947,0.06
8948,0.76
8949,0.56
8950,0.44
8951,0.005
8952,0.62
8953,0.28
8954,0.5
8955,0.8
8956,0.7
8957,0.12
8958,0.56
8959,0.88
8960,0.38
8961,0.24
8962,0.76
8963,0.44
8964,0.5
8965,0.24
8966,0.18
8967,0.28
8968,0.44
8969,0.28
8970,0.36
8971,0.02
8972,0.92
8973,0.92
8974,0.52
8975,0.36
8976,0.66
8977,0.14
8978,0.42
8979,0.1
8980,0.36
8981,0.48
8982,0.2
8983,0.74
8984,0.38
8985,0.18
8986,0.64
8987,0.42
8988,0.24
8989,0.6
8990,0.88
8991,0.22
8992,0.02
8993,0.26
8994,0.52
8995,0.78
8996,0.26
8997,0.62
8998,0.22
8999,0.94
9000,0.1
9001,0.56
9002,0.44
9003,0.42
9004,0.74
9005,0.26
9006,0.52
9007,0.66
9008,0.62
9009,0.78
9010,0.68
9011,0.22
9012,0.52
9013,0.42
9014,0.54
9015,0.56
9016,0.36
9017,0.28
9018,0.4
9019,0.44
9020,0.46
9021,0.1
9022,0.26
9023,0.14
9024,0.7
9025,0.18
9026,0.56
9027,0.8
9028,0.92
9029,0.12
9030,0.76
9031,0.26
9032,0.46
9033,0.26
9034,0.7
9035,0.18
9036,0.84
9037,0.4
9038,0.62
9039,0.44
9040,0.14
9041,0.56
9042,0.88
9043,0.76
9044,0.52
9045,0.4
9046,0.6
9047,0.1
9048,0.12
9049,0.18
9050,0.24
9051,0.72
9052,0.76
9053,0.24
9054,0.52
9055,0.58
9056,0.4
9057,0.48
9058,0.04
9059,0.04
9060,0.3
9061,0.16
9062,0.22
9063,0.22
9064,0.1
9065,0.1
9066,0.62
9067,0.62
9068,0.3
9069,0.2
9070,0.14
9071,0.14
9072,0.4
9073,0.56
9074,0.56
9075,0.9
9076,0.3
9077,0.42
9078,0.52
9079,0.4
9080,0.48
9081,0.48
9082,0.32
9083,0.7
9084,0.04
9085,0.64
9086,0.26
9087,0.52
9088,0.48
9089,0.32
9090,0.64
9091,0.76
9092,0.44
9093,0.06
9094,0.22
9095,0.36
9096,0.24
9097,0.4
9098,0.62
9099,0.18
9100,0.26
9101,0.66
9102,0.28
9103,0.18
9104,0.58
9105,0.9
9106,0.36
9107,0.2
9108,0.68
9109,0.78
9110,0.28
9111,0.08
9112,0.04
9113,0.48
9114,0.32
9115,0.74
9116,0.12
9117,0.1
9118,0.5
9119,0.72
9120,0.4
9121,0.18
9122,0.52
9123,0.74
9124,0.54
9125,0.62
9126,0.42
9127,0.14
9128,0.54
9129,0.9
9130,0.84
9131,0.56
9132,0.52
9133,0.48
9134,0.58
9135,0.54
9136,0.24
9137,0.2
9138,0.48
9139,0.38
9140,0.66
9141,0.42
9142,0.78
9143,0.64
9144,0.56
9145,0.4
9146,0.04
9147,0.24
9148,0.54
9149,0.4
9150,0.08
9151,0.64
9152,0.12
9153,0.7
9154,0.18
9155,0.48
9156,0.9
9157,0.64
9158,0.66
9159,0.32
9160,0.54
9161,0.16
9162,0.52
9163,0.08
9164,0.18
9165,0.12
9166,0.42
9167,0.88
9168,0.4
9169,0.22
9170,0.58
9171,0.14
9172,0.74
9173,0.1
9174,0.1
9175,0.76
9176,0.24
9177,0.38
9178,0.52
9179,0.04
9180,0.56
9181,0.54
9182,0.6
9183,0.48
9184,0.2
9185,0.74
9186,0.22
9187,0.4
9188,0.26
9189,0.9
9190,0.56
9191,0.66
9192,0.38
9193,0.72
9194,0.32
9195,0.2
9196,0.08
9197,0.74
9198,0.08
9199,0.44
9200,0.22
9201,0.66
9202,0.28
9203,0.12
9204,0.38
9205,0.44
9206,0.26
9207,0.42
9208,0.88
9209,0.32
9210,0.7
9211,0.3
9212,0.54
9213,0.38
9214,0.26
9215,0.7
9216,0.24
9217,0.32
9218,0.68
9219,0.66
9220,0.46
9221,0.6
9222,0.16
9223,0.48
9224,0.76
9225,0.82
9226,0.54
9227,0.16
9228,0.4
9229,0.04
9230,0.4
9231,0.18
9232,0.38
9233,0.66
9234,0.22
9235,0.64
9236,0.34
9237,0.6
9238,0.14
9239,0.48
9240,0.5
9241,0.34
9242,0.38
9243,0.46
9244,0.7
9245,0.36
9246,0.64
9247,0.18
9248,0.68
9249,0.34
9250,0.7
9251,0.92
9252,0.5
9253,0.36
9254,0.54
9255,0.48
9256,0.48
9257,0.86
9258,0.56
9259,0.56
9260,0.56
9261,0.58
9262,0.58
9263,0.64
9264,0.46
9265,0.9
9266,0.26
9267,0.58
9268,0.18
9269,0.46
9270,0.04
9271,0.8
9272,0.84
9273,0.14
9274,0.68
9275,0.8
9276,0.04
9277,0.26
9278,0.84
9279,0.26
9280,0.3
9281,0.04
9282,0.16
9283,0.18
9284,0.06
9285,0.1
9286,0.42
9287,0.46
9288,0.54
9289,0.9
9290,0.42
9291,0.005
9292,0.58
9293,0.26
9294,0.22
9295,0.08
9296,0.5
9297,0.36
9298,0.28
9299,0.32
9300,0.44
9301,0.28
9302,0.62
9303,0.46
9304,0.12
9305,0.14
9306,0.38
9307,0.6
9308,0.16
9309,0.62
9310,0.82
9311,0.32
9312,0.4
9313,0.66
9314,0.56
9315,0.08
9316,0.82
9317,0.36
9318,0.54
9319,0.34
9320,0.38
9321,0.34
9322,0.12
9323,0.32
9324,0.62
9325,0.5
9326,0.5
9327,0.56
9328,0.14
9329,0.2
9330,0.72
9331,0.82
9332,0.5
9333,0.6
9334,0.82
9335,0.22
9336,0.36
9337,0.08
9338,0.34
9339,0.14
9340,0.48
9341,0.64
9342,0.18
9343,0.54
9344,0.12
9345,0.78
9346,0.4
9347,0.34
9348,0.1
9349,0.42
9350,0.16
9351,0.3
9352,0.5
9353,0.64
9354,0.66
9355,0.12
9356,0.26
9357,0.38
9358,0.66
9359,0.74
9360,0.28
9361,0.6
9362,0.32
9363,0.72
9364,0.22
9365,0.8
9366,0.14
9367,0.24
9368,0.3
9369,0.3
9370,0.32
9371,0.44
9372,0.72
9373,0.22
9374,0.6
9375,0.48
9376,0.18
9377,0.84
9378,0.16
9379,0.18
9380,0.42
9381,0.52
9382,0.78
9383,0.66
9384,0.4
9385,0.68
9386,0.46
9387,0.18
9388,0.56
9389,0.42
9390,0.42
9391,0.62
9392,0.42
9393,0.86
9394,0.78
9395,0.46
9396,0.44
9397,0.18
9398,0.28
9399,0.24
9400,0.34
9401,0.8
9402,0.48
9403,0.52
9404,0.7
9405,0.34
9406,0.86
9407,0.24
9408,0.5
9409,0.32
9410,0.62
9411,0.16
9412,0.6
9413,0.84
9414,0.6
9415,0.46
9416,0.26
9417,0.94
9418,0.32
9419,0.5
9420,0.3
9421,0.82
9422,0.06
9423,0.64
9424,0.72
9425,0.58
9426,0.2
9427,0.48
9428,0.62
9429,0.06
9430,0.58
9431,0.3
9432,0.44
9433,0.2
9434,0.2
9435,0.38
9436,0.14
9437,0.52
9438,0.28
9439,0.32
9440,0.6
9441,0.2
9442,0.8
9443,0.72
9444,0.92
9445,0.64
9446,0.56
9447,0.06
9448,0.3
9449,0.14
9450,0.5
9451,0.04
9452,0.22
9453,0.14
9454,0.66
9455,0.52
9456,0.32
9457,0.08
9458,0.68
9459,0.56
9460,0.6
9461,0.54
9462,0.38
9463,0.1
9464,0.34
9465,0.52
9466,0.16
9467,0.6
9468,0.22
9469,0.34
9470,0.62
9471,0.62
9472,0.7
9473,0.2
9474,0.62
9475,0.04
9476,0.28
9477,0.6
9478,0.34
9479,0.08
9480,0.04
9481,0.56
9482,0.36
9483,0.58
9484,0.86
9485,0.74
9486,0.08
9487,0.44
9488,0.28
9489,0.6
9490,0.3
9491,0.34
9492,0.82
9493,0.34
9494,0.38
9495,0.1
9496,0.12
9497,0.74
9498,0.58
9499,0.68
9500,0.54
9501,0.42
9502,0.88
9503,0.22
9504,0.66
9505,0.6
9506,0.54
9507,0.1
9508,0.16
9509,0.8
9510,0.78
9511,0.32
9512,0.2
9513,0.68
9514,0.4
9515,0.36
9516,0.72
9517,0.66
9518,0.18
9519,0.72
9520,0.24
9521,0.52
9522,0.32
9523,0.24
9524,0.66
9525,0.22
9526,0.58
9527,0.3
9528,0.54
9529,0.12
9530,0.48
9531,0.66
9532,0.62
9533,0.06
9534,0.26
9535,0.42
9536,0.14
9537,0.8
9538,0.14
9539,0.74
9540,0.5
9541,0.54
9542,0.34
9543,0.46
9544,0.34
9545,0.26
9546,0.72
9547,0.28
9548,0.38
9549,0.26
9550,0.14
9551,0.58
9552,0.78
9553,0.76
9554,0.3
9555,0.4
9556,0.3
9557,0.74
9558,0.54
9559,0.4
9560,0.22
9561,0.7
9562,0.42
9563,0.005
9564,0.58
9565,0.12
9566,0.26
9567,0.5
9568,0.82
9569,0.3
9570,0.42
9571,0.34
9572,0.2
9573,0.76
9574,0.52
9575,0.9
9576,0.78
9577,0.6
9578,0.12
9579,0.42
9580,0.46
9581,0.68
9582,0.4
9583,0.8
9584,0.3
9585,0.68
9586,0.82
9587,0.84
9588,0.3
9589,0.46
9590,0.14
9591,0.54
9592,0.34
9593,0.24
9594,0.22
9595,0.26
9596,0.66
9597,0.26
9598,0.2
9599,0.3
9600,0.16
9601,0.32
9602,0.6
9603,0.32
9604,0.66
9605,0.32
9606,0.56
9607,0.14
9608,0.08
9609,0.78
9610,0.6
9611,0.7
9612,0.2
9613,0.22
9614,0.14
9615,0.8
9616,0.44
9617,0.76
9618,0.54
9619,0.54
9620,0.12
9621,0.62
9622,0.14
9623,0.44
9624,0.22
9625,0.18
9626,0.16
9627,0.6
9628,0.3
9629,0.18
9630,0.68
9631,0.7
9632,0.14
9633,0.24
9634,0.92
9635,0.42
9636,0.4
9637,0.7
9638,0.56
9639,0.12
9640,0.16
9641,0.3
9642,0.3
9643,0.62
9644,0.54
9645,0.64
9646,0.28
9647,0.18
9648,0.38
9649,0.3
9650,0.66
9651,0.28
9652,0.24
9653,0.62
9654,0.34
9655,0.58
9656,0.26
9657,0.42
9658,0.04
9659,0.56
9660,0.52
9661,0.54
9662,0.72
9663,0.68
9664,0.12
9665,0.5
9666,0.48
9667,0.32
9668,0.12
9669,0.34
9670,0.82
9671,0.68
9672,0.3
9673,0.04
9674,0.42
9675,0.66
9676,0.24
9677,0.56
9678,0.82
9679,0.32
9680,0.32
9681,0.66
9682,0.54
9683,0.24
9684,0.58
9685,0.54
9686,0.5
9687,0.58
9688,0.2
9689,0.48
9690,0.26
9691,0.58
9692,0.38
9693,0.4
9694,0.26
9695,0.24
9696,0.88
9697,0.16
9698,0.36
9699,0.7
9700,0.58
9701,0.78
9702,0.9
9703,0.76
9704,0.4
9705,0.34
9706,0.72
9707,0.32
9708,0.3
9709,0.66
9710,0.78
9711,0.06
9712,0.84
9713,0.12
9714,0.86
9715,0.2
9716,0.06
9717,0.28
9718,0.44
9719,0.34
9720,0.16
9721,0.34
9722,0.32
9723,0.36
9724,0.84
9725,0.18
9726,0.74
9727,0.64
9728,0.36
9729,0.48
9730,0.28
9731,0.7
9732,0.38
9733,0.38
9734,0.54
9735,0.42
9736,0.1
9737,0.74
9738,0.66
9739,0.74
9740,0.34
9741,0.68
9742,0.14
9743,0.06
9744,0.58
9745,0.42
9746,0.96
9747,0.68
9748,0.56
9749,0.86
9750,0.38
9751,0.18
9752,0.42
9753,0.46
9754,0.76
9755,0.32
9756,0.54
9757,0.22
9758,0.34
9759,0.42
9760,0.48
9761,0.28
9762,0.26
9763,0.62
9764,0.28
9765,0.82
9766,0.22
9767,0.64
9768,0.16
9769,0.3
9770,0.38
9771,0.48
9772,0.68
9773,0.06
9774,0.3
9775,0.24
9776,0.4
9777,0.88
9778,0.92
9779,0.44
9780,0.6
9781,0.8
9782,0.78
9783,0.56
9784,0.44
9785,0.76
9786,0.72
9787,0.82
9788,0.36
9789,0.1
9790,0.58
9791,0.76
9792,0.22
9793,0.4
9794,0.36
9795,0.5
9796,0.32
9797,0.66
9798,0.2
9799,0.88
9800,0.74
9801,0.24
9802,0.2
9803,0.06
9804,0.78
9805,0.78
9806,0.38
9807,0.02
9808,0.74
9809,0.56
9810,0.54
9811,0.32
9812,0.78
9813,0.66
9814,0.58
9815,0.38
9816,0.44
9817,0.28
9818,0.26
9819,0.5
9820,0.1
9821,0.56
9822,0.1
9823,0.72
9824,0.32
9825,0.66
9826,0.18
9827,0.56
9828,0.84
9829,0.72
9830,0.5
9831,0.32
9832,0.08
9833,0.74
9834,0.26
9835,0.48
9836,0.84
9837,0.08
9838,0.56
9839,0.34
9840,0.76
9841,0.7
9842,0.28
9843,0.04
9844,0.78
9845,0.34
9846,0.64
9847,0.6
9848,0.16
9849,0.62
9850,0.6
9851,0.6
9852,0.64
9853,0.76
9854,0.22
9855,0.34
9856,0.48
9857,0.1
9858,0.12
9859,0.52
9860,0.1
9861,0.26
9862,0.34
9863,0.7
9864,0.12
9865,0.26
9866,0.14
9867,0.2
9868,0.12
9869,0.14
9870,0.42
9871,0.46
9872,0.5
9873,0.4
9874,0.66
9875,0.26
9876,0.58
9877,0.48
9878,0.56
9879,0.52
9880,0.76
9881,0.94
9882,0.32
9883,0.54
9884,0.06
9885,0.84
9886,0.7
9887,0.26
9888,0.46
9889,0.8
9890,0.5
9891,0.64
9892,0.08
9893,0.8
9894,0.52
9895,0.22
9896,0.3
9897,0.1
9898,0.16
9899,0.16
9900,0.2
9901,0.6
9902,0.74
9903,0.3
9904,0.16
9905,0.78
9906,0.22
9907,0.34
9908,0.38
9909,0.46
9910,0.76
9911,0.48
9912,0.52
9913,0.32
9914,0.84
9915,0.16
9916,0.24
9917,0.56
9918,0.28
9919,0.44
9920,0.78
9921,0.66
9922,0.84
9923,0.26
9924,0.1
9925,0.08
9926,0.82
9927,0.44
9928,0.36
9929,0.88
9930,0.72
9931,0.38
9932,0.12
9933,0.32
9934,0.42
9935,0.34
9936,0.3
9937,0.74
9938,0.12
9939,0.58
9940,0.3
9941,0.56
9942,0.54
9943,0.62
9944,0.3
9945,0.72
9946,0.04
9947,0.56
9948,0.48
9949,0.4
9950,0.78
9951,0.58
9952,0.22
9953,0.1
9954,0.42
9955,0.06
9956,0.8
9957,0.2
9958,0.16
9959,0.24
9960,0.22
9961,0.16
9962,0.18
9963,0.46
9964,0.46
9965,0.58
9966,0.92
9967,0.06
9968,0.46
9969,0.14
9970,0.48
9971,0.28
9972,0.64
9973,0.34
9974,0.22
9975,0.28
9976,0.86
9977,0.62
9978,0.48
9979,0.2
9980,0.78
9981,0.82
9982,0.5
9983,0.46
9984,0.14
9985,0.52
9986,0.62
9987,0.24
9988,0.06
9989,0.54
9990,0.14
9991,0.46
9992,0.58
9993,0.62
9994,0.26
9995,0.4
9996,0.38
9997,0.72
9998,0.38
9999,0.22
10000,0.24
10001,0.2
10002,0.36
10003,0.68
10004,0.1
10005,0.44
10006,0.24
10007,0.72
10008,0.14
10009,0.92
10010,0.38
10011,0.62
10012,0.34
10013,0.16
10014,0.7
10015,0.74
10016,0.36
10017,0.18
10018,0.58
10019,0.24
10020,0.76
10021,0.22
10022,0.64
10023,0.88
10024,0.58
10025,0.68
10026,0.3
10027,0.24
10028,0.78
10029,0.32
10030,0.54
10031,0.06
10032,0.2
10033,0.36
10034,0.24
10035,0.54
10036,0.64
10037,0.54
10038,0.48
10039,0.18
10040,0.86
10041,0.82
10042,0.48
10043,0.58
10044,0.68
10045,0.66
10046,0.68
10047,0.12
10048,0.72
10049,0.88
10050,0.54
10051,0.62
10052,0.04
10053,0.4
10054,0.08
10055,0.52
10056,0.88
10057,0.48
10058,0.18
10059,0.34
10060,0.26
10061,0.7
10062,0.02
10063,0.12
10064,0.76
10065,0.12
10066,0.26
10067,0.56
10068,0.12
10069,0.62
10070,0.56
10071,0.36
10072,0.6
10073,0.86
10074,0.34
10075,0.58
10076,0.82
10077,0.46
10078,0.58
10079,0.3
10080,0.22
10081,0.66
10082,0.72
10083,0.22
10084,0.5
10085,0.34
10086,0.46
10087,0.44
10088,0.42
10089,0.16
10090,0.56
10091,0.36
10092,0.86
10093,0.24
10094,0.26
10095,0.5
10096,0.32
10097,0.54
10098,0.18
10099,0.28
10100,0.3
10101,0.62
10102,0.32
10103,0.38
10104,0.82
10105,0.4
10106,0.32
10107,0.16
10108,0.4
10109,0.48
10110,0.98
10111,0.88
10112,0.28
10113,0.16
10114,0.22
10115,0.82
10116,0.06
10117,0.1
10118,0.68
10119,0.2
10120,0.5
10121,0.48
10122,0.24
10123,0.38
10124,0.62
10125,0.32
10126,0.74
10127,0.2
10128,0.7
10129,0.26
10130,0.1
10131,0.12
10132,0.76
